stepmother,زڕخوشک‎
son,منداڵ
mother's brother,not found
father-in-law,خه‌زور
nephew,nephew
stepdaughter,زڕخوشک‎
older brother,not found
father,باوک
grandmother,داپیر
niece,not found
daughter-in-law,not found
mother's sister,not found
sister,Sister
daughter,منداڵ
brother,SAP
grandfather,باپیر
father's sister,not found
mother,mother
stepfather,زڕخوشک‎
