stepmother,leasmháthair
younger sister,ordú_breithe
son,mac
mother's brother,not found
father-in-law,athair_céile
nephew,nia
stepdaughter,leasdeirfiúr
older brother,not found
father,athair
grandmother,mamó
niece,neacht
daughter-in-law,banchliamhain
granddaughter,gariníon
mother's sister,not found
sister,bean_rialta
daughter,iníon
son-in-law,mac-i-dlí
grandson,ó
brother,bráthair
grandfather,daideo
father's sister,aintín
mother,bean_rialta
stepfather,leasmháthair
