stepmother,繼母
older sister,姊
son,兒子
mother's brother,舅舅
father-in-law,岳父
nephew,甥
father,父親
grandmother,奶奶
niece,姪
daughter-in-law,直系姻親
granddaughter,孙子
mother's sister,姨
sister,修女
daughter,女儿
son-in-law,女婿
grandson,孙子
brother,兄弟
grandfather,爷爷
father's sister,姑姑
mother,媽媽
stepfather,繼母
