stepmother,madrigne
son,Son
mother's brother,not found
father-in-law,missêr
nephew,nephew
father,Father
grandmother,ave
niece,not found
daughter-in-law,brût_nore
granddaughter,nevôt
mother's sister,not found
sister,Sister
daughter,Daughter
son-in-law,ginar
grandson,nevôt
brother,fradi
grandfather,nono
father's sister,agne
mother,mother
stepfather,madrigne
