older brother,0.018435511856564488
sister,0.02819548872180451
granddaughter,0.0014459224985540775
daughter,0.09470792365529207
grandson,0.002168883747831116
brother,0.036871023713128975
older sister,0.014097744360902255
grandmother,0.015182186234817813
father,0.316657027183343
younger sister,0.014097744360902255
son,0.10555234239444765
younger brother,0.018435511856564488
aunt,0.0036148062463851934
niece,0.0007229612492770387
mother,0.3123192596876807
uncle,0.005060728744939271
nephew,0.0008675534991324465
grandfather,0.01156737998843262
