stiefmutter,0.0022885558082698797
schwester,0.05424724878861937
Groﬂmutter,0.010905957308545353
schwiegertochter,0.0018675745546498648
kleiner bruder,0.00034469606001101896
schwiegersohn,0.006498368344470029
bruder,0.08899939254382866
vater,0.24383008179467977
enkelin,0.002090779380394705
schwiegervater,0.004012036108324974
mutter,0.25936965827058633
stieftochter,0.0005170440900165284
oheim,0.003983782332914235
neffe,0.005255202226397502
tante,0.024467769505700197
nichte,0.009154223233079519
kleine schwester,0.000644186079364855
Groﬂvater,0.012685945159421926
stiefsohn,0.0007374235382202947
tochter,0.07882803339596253
sohn,0.1717829544972947
enkel,0.014607201887352194
schwiegermutter,0.002881885091895404
