父,0.06138070694439043
爷,0.011871483331294445
岳父,4.759124521603786e-05
爸,0.2873457831892223
妈,0.10797925923607328
公,0.002614632412517918
姐夫,0.0008245631298133609
外甥,0.0006924576585836211
舅,0.0001214144824603457
岳母,0.00043499867134977246
母,0.10443456903222086
姑妈,8.577761948397058e-05
伯,0.00017791848096744567
表姐,5.882321110935481e-05
妹,0.04555120089198241
弟,0.04920452705673487
弟妇,1.5320843502992276e-05
外甥女,0.00018478406716441968
妹夫,0.00020161994981818685
姑夫,6.44704790380591e-06
儿子,0.1764079781622643
姑,2.3296219787279453e-05
姐,0.01915741153929672
伯母,0.00022117214734112257
哥,0.025512007594837734
女儿,0.07383630237168856
婆婆,0.008636627184986841
舅母,2.2126555476151263e-05
奶,0.014717376755194892
表妹,0.0005943809634164557
叔叔,0.007637442003900425
