,id,name
0,http://www.wikidata.org/entity/Q7560,Uma
1,http://www.wikidata.org/entity/Q7565,Abah
2,http://www.wikidata.org/entity/Q7566,Kuitan
3,http://www.wikidata.org/entity/Q76507,Makacil
