,id,name
0,http://www.wikidata.org/entity/Q7560,Mōdor
1,http://www.wikidata.org/entity/Q76557,eam
2,http://www.wikidata.org/entity/Q177232,Sunu
3,http://www.wikidata.org/entity/Q308194,Dohtor
4,http://www.wikidata.org/entity/Q2500620,eald ealdmóder
5,http://www.wikidata.org/entity/Q2500621,eald ealdfæder
6,http://www.wikidata.org/entity/Q2914212,broþorwif
7,http://www.wikidata.org/entity/Q9235758,ealdemodor
8,http://www.wikidata.org/entity/Q9238344,ealdefæder
